video_id,label,features_path,category
12_07__walking_and_outside_surprised__X9X7FAZG,fake,processed_fake_vectors/12_07__walking_and_outside_surprised__X9X7FAZG.npy,fake
04_02__outside_talking_pan_laughing__8CH7R4LW,fake,processed_fake_vectors/04_02__outside_talking_pan_laughing__8CH7R4LW.npy,fake
25_20__talking_against_wall__ZG0SRZOA,fake,processed_fake_vectors/25_20__talking_against_wall__ZG0SRZOA.npy,fake
18_02__secret_conversation__OXMEEFUQ,fake,processed_fake_vectors/18_02__secret_conversation__OXMEEFUQ.npy,fake
26_14__walk_down_hall_angry__ILLP29ZH,fake,processed_fake_vectors/26_14__walk_down_hall_angry__ILLP29ZH.npy,fake
01_02__outside_talking_still_laughing__YVGY8LOK,fake,processed_fake_vectors/01_02__outside_talking_still_laughing__YVGY8LOK.npy,fake
14_20__walk_down_hall_angry__B014BKVO,fake,processed_fake_vectors/14_20__walk_down_hall_angry__B014BKVO.npy,fake
15_03__hugging_happy__T5SHH2UL,fake,processed_fake_vectors/15_03__hugging_happy__T5SHH2UL.npy,fake
20_12__kitchen_pan__B0X1CGG2,fake,processed_fake_vectors/20_12__kitchen_pan__B0X1CGG2.npy,fake
15_14__walking_outside_cafe_disgusted__RNHLLKSQ,fake,processed_fake_vectors/15_14__walking_outside_cafe_disgusted__RNHLLKSQ.npy,fake
06_21__walking_and_outside_surprised__058I9NIZ,fake,processed_fake_vectors/06_21__walking_and_outside_surprised__058I9NIZ.npy,fake
14_18__walking_and_outside_surprised__0YRBHIKG,fake,processed_fake_vectors/14_18__walking_and_outside_surprised__0YRBHIKG.npy,fake
13_20__walking_down_indoor_hall_disgust__EV1V4ZQV,fake,processed_fake_vectors/13_20__walking_down_indoor_hall_disgust__EV1V4ZQV.npy,fake
02_13__walking_outside_cafe_disgusted__CP5HFV3K,fake,processed_fake_vectors/02_13__walking_outside_cafe_disgusted__CP5HFV3K.npy,fake
12_07__outside_talking_still_laughing__KAG65PEE,fake,processed_fake_vectors/12_07__outside_talking_still_laughing__KAG65PEE.npy,fake
03_15__outside_talking_pan_laughing__AIOM1U5V,fake,processed_fake_vectors/03_15__outside_talking_pan_laughing__AIOM1U5V.npy,fake
22_24__kitchen_still__7E3GY85F,fake,processed_fake_vectors/22_24__kitchen_still__7E3GY85F.npy,fake
03_13__hugging_happy__GBYWJW06,fake,processed_fake_vectors/03_13__hugging_happy__GBYWJW06.npy,fake
11_13__talking_against_wall__61T622EK,fake,processed_fake_vectors/11_13__talking_against_wall__61T622EK.npy,fake
02_15__walking_and_outside_surprised__MZWH8ATN,fake,processed_fake_vectors/02_15__walking_and_outside_surprised__MZWH8ATN.npy,fake
03_07__talking_against_wall__F0YYEA5W,fake,processed_fake_vectors/03_07__talking_against_wall__F0YYEA5W.npy,fake
21_18__outside_talking_pan_laughing__PQFTWVRQ,fake,processed_fake_vectors/21_18__outside_talking_pan_laughing__PQFTWVRQ.npy,fake
15_04__walking_down_street_outside_angry__46TJ9IOJ,fake,processed_fake_vectors/15_04__walking_down_street_outside_angry__46TJ9IOJ.npy,fake
25_12__outside_talking_still_laughing__3PS32GAH,fake,processed_fake_vectors/25_12__outside_talking_still_laughing__3PS32GAH.npy,fake
04_06__talking_against_wall__ZK95PQDE,fake,processed_fake_vectors/04_06__talking_against_wall__ZK95PQDE.npy,fake
11_18__kitchen_still__TRJUIS24,fake,processed_fake_vectors/11_18__kitchen_still__TRJUIS24.npy,fake
11_01__talking_against_wall__P06JKA75,fake,processed_fake_vectors/11_01__talking_against_wall__P06JKA75.npy,fake
03_15__kitchen_pan__AIOM1U5V,fake,processed_fake_vectors/03_15__kitchen_pan__AIOM1U5V.npy,fake
06_03__talking_against_wall__4I8LRXWF,fake,processed_fake_vectors/06_03__talking_against_wall__4I8LRXWF.npy,fake
24_22__talking_angry_couch__7E3GY85F,fake,processed_fake_vectors/24_22__talking_angry_couch__7E3GY85F.npy,fake
15_03__kitchen_still__OY4I7ZU8,fake,processed_fake_vectors/15_03__kitchen_still__OY4I7ZU8.npy,fake
03_18__walking_outside_cafe_disgusted__UEC1BI8E,fake,processed_fake_vectors/03_18__walking_outside_cafe_disgusted__UEC1BI8E.npy,fake
18_14__kitchen_pan__A5A1Q467,fake,processed_fake_vectors/18_14__kitchen_pan__A5A1Q467.npy,fake
13_09__talking_against_wall__21H6XSPE,fake,processed_fake_vectors/13_09__talking_against_wall__21H6XSPE.npy,fake
07_09__hugging_happy__N9CWME71,fake,processed_fake_vectors/07_09__hugging_happy__N9CWME71.npy,fake
02_06__outside_talking_pan_laughing__N8OSN8P6,fake,processed_fake_vectors/02_06__outside_talking_pan_laughing__N8OSN8P6.npy,fake
17_08__walk_down_hall_angry__ISS1V0B1,fake,processed_fake_vectors/17_08__walk_down_hall_angry__ISS1V0B1.npy,fake
25_12__secret_conversation__0SA36BZ5,fake,processed_fake_vectors/25_12__secret_conversation__0SA36BZ5.npy,fake
01_20__hugging_happy__6UBMLXK3,fake,processed_fake_vectors/01_20__hugging_happy__6UBMLXK3.npy,fake
17_16__exit_phone_room__S7UMSIQV,fake,processed_fake_vectors/17_16__exit_phone_room__S7UMSIQV.npy,fake
14_26__kitchen_pan__SU8SAHTT,fake,processed_fake_vectors/14_26__kitchen_pan__SU8SAHTT.npy,fake
07_12__walking_down_street_outside_angry__1MSOAVLL,fake,processed_fake_vectors/07_12__walking_down_street_outside_angry__1MSOAVLL.npy,fake
15_06__talking_against_wall__QRCD27P8,fake,processed_fake_vectors/15_06__talking_against_wall__QRCD27P8.npy,fake
02_13__kitchen_pan__CP5HFV3K,fake,processed_fake_vectors/02_13__kitchen_pan__CP5HFV3K.npy,fake
25_26__walking_outside_cafe_disgusted__WYZ8NJ7O,fake,processed_fake_vectors/25_26__walking_outside_cafe_disgusted__WYZ8NJ7O.npy,fake
20_26__outside_talking_pan_laughing__01OJA93K,fake,processed_fake_vectors/20_26__outside_talking_pan_laughing__01OJA93K.npy,fake
21_14__outside_talking_still_laughing__N0WM4GSV,fake,processed_fake_vectors/21_14__outside_talking_still_laughing__N0WM4GSV.npy,fake
03_14__walking_and_outside_surprised__P1L5PF4I,fake,processed_fake_vectors/03_14__walking_and_outside_surprised__P1L5PF4I.npy,fake
23_22__kitchen_still__J8JK3NBV,fake,processed_fake_vectors/23_22__kitchen_still__J8JK3NBV.npy,fake
01_04__podium_speech_happy__0XUW13RW,fake,processed_fake_vectors/01_04__podium_speech_happy__0XUW13RW.npy,fake
20_14__kitchen_pan__R7SPX6OK,fake,processed_fake_vectors/20_14__kitchen_pan__R7SPX6OK.npy,fake
07_03__hugging_happy__7NGMD8FT,fake,processed_fake_vectors/07_03__hugging_happy__7NGMD8FT.npy,fake
12_07__walk_down_hall_angry__KAG65PEE,fake,processed_fake_vectors/12_07__walk_down_hall_angry__KAG65PEE.npy,fake
20_12__kitchen_still__VD7BCF1U,fake,processed_fake_vectors/20_12__kitchen_still__VD7BCF1U.npy,fake
25_18__walking_down_street_outside_angry__41UL3HO6,fake,processed_fake_vectors/25_18__walking_down_street_outside_angry__41UL3HO6.npy,fake
26_06__talking_angry_couch__L5BVR5L9,fake,processed_fake_vectors/26_06__talking_angry_couch__L5BVR5L9.npy,fake
21_09__podium_speech_happy__JEELOMN2,fake,processed_fake_vectors/21_09__podium_speech_happy__JEELOMN2.npy,fake
27_20__walk_down_hall_angry__LM907ECA,fake,processed_fake_vectors/27_20__walk_down_hall_angry__LM907ECA.npy,fake
21_14__talking_angry_couch__N0WM4GSV,fake,processed_fake_vectors/21_14__talking_angry_couch__N0WM4GSV.npy,fake
10_22__kitchen_pan__X803B18R,fake,processed_fake_vectors/10_22__kitchen_pan__X803B18R.npy,fake
15_02__walking_outside_cafe_disgusted__HTG660F8,fake,processed_fake_vectors/15_02__walking_outside_cafe_disgusted__HTG660F8.npy,fake
05_17__talking_against_wall__YTJYYDO9,fake,processed_fake_vectors/05_17__talking_against_wall__YTJYYDO9.npy,fake
13_26__talking_against_wall__U5ELHUN5,fake,processed_fake_vectors/13_26__talking_against_wall__U5ELHUN5.npy,fake
18_11__talking_against_wall__PT4YKO2R,fake,processed_fake_vectors/18_11__talking_against_wall__PT4YKO2R.npy,fake
14_20__secret_conversation__B014BKVO,fake,processed_fake_vectors/14_20__secret_conversation__B014BKVO.npy,fake
08_28__podium_speech_happy__GGCUYQA4,fake,processed_fake_vectors/08_28__podium_speech_happy__GGCUYQA4.npy,fake
26_06__outside_talking_still_laughing__L5BVR5L9,fake,processed_fake_vectors/26_06__outside_talking_still_laughing__L5BVR5L9.npy,fake
12_03__outside_talking_still_laughing__D7G6YJON,fake,processed_fake_vectors/12_03__outside_talking_still_laughing__D7G6YJON.npy,fake
03_21__outside_talking_pan_laughing__YCSEBZO4,fake,processed_fake_vectors/03_21__outside_talking_pan_laughing__YCSEBZO4.npy,fake
03_20__talking_angry_couch__61SVZ2J7,fake,processed_fake_vectors/03_20__talking_angry_couch__61SVZ2J7.npy,fake
06_15__outside_talking_still_laughing__E98QYYXO,fake,processed_fake_vectors/06_15__outside_talking_still_laughing__E98QYYXO.npy,fake
06_03__outside_talking_still_laughing__ZFRX9RKW,fake,processed_fake_vectors/06_03__outside_talking_still_laughing__ZFRX9RKW.npy,fake
03_01__kitchen_still__JZUXXFRB,fake,processed_fake_vectors/03_01__kitchen_still__JZUXXFRB.npy,fake
18_27__outside_talking_still_laughing__NYHE8D0J,fake,processed_fake_vectors/18_27__outside_talking_still_laughing__NYHE8D0J.npy,fake
26_20__exit_phone_room__XWMKFMF6,fake,processed_fake_vectors/26_20__exit_phone_room__XWMKFMF6.npy,fake
01_20__outside_talking_pan_laughing__6UBMLXK3,fake,processed_fake_vectors/01_20__outside_talking_pan_laughing__6UBMLXK3.npy,fake
11_03__outside_talking_still_laughing__P08VGHTA,fake,processed_fake_vectors/11_03__outside_talking_still_laughing__P08VGHTA.npy,fake
11_01__talking_against_wall__EKE2KNRE,fake,processed_fake_vectors/11_01__talking_against_wall__EKE2KNRE.npy,fake
03_09__hugging_happy__RCETIXYL,fake,processed_fake_vectors/03_09__hugging_happy__RCETIXYL.npy,fake
15_04__walking_outside_cafe_disgusted__46TJ9IOJ,fake,processed_fake_vectors/15_04__walking_outside_cafe_disgusted__46TJ9IOJ.npy,fake
03_15__podium_speech_happy__OY4I7ZU8,fake,processed_fake_vectors/03_15__podium_speech_happy__OY4I7ZU8.npy,fake
04_26__talking_angry_couch__MS2MLJP1,fake,processed_fake_vectors/04_26__talking_angry_couch__MS2MLJP1.npy,fake
13_09__exit_phone_room__BVZGDFD8,fake,processed_fake_vectors/13_09__exit_phone_room__BVZGDFD8.npy,fake
17_16__walk_down_hall_angry__P141P1QH,fake,processed_fake_vectors/17_16__walk_down_hall_angry__P141P1QH.npy,fake
02_13__kitchen_still__2YSYT2N3,fake,processed_fake_vectors/02_13__kitchen_still__2YSYT2N3.npy,fake
02_25__outside_talking_still_laughing__Z7FQ69VP,fake,processed_fake_vectors/02_25__outside_talking_still_laughing__Z7FQ69VP.npy,fake
26_04__outside_talking_pan_laughing__WX836VLY,fake,processed_fake_vectors/26_04__outside_talking_pan_laughing__WX836VLY.npy,fake
11_01__kitchen_pan__18HYCC8C,fake,processed_fake_vectors/11_01__kitchen_pan__18HYCC8C.npy,fake
18_25__outside_talking_pan_laughing__SEGFKFJG,fake,processed_fake_vectors/18_25__outside_talking_pan_laughing__SEGFKFJG.npy,fake
13_20__walk_down_hall_angry__HQHYKNGK,fake,processed_fake_vectors/13_20__walk_down_hall_angry__HQHYKNGK.npy,fake
09_13__walking_down_street_outside_angry__3GQ49P2J,fake,processed_fake_vectors/09_13__walking_down_street_outside_angry__3GQ49P2J.npy,fake
02_04__walking_and_outside_surprised__SUIZOXAJ,fake,processed_fake_vectors/02_04__walking_and_outside_surprised__SUIZOXAJ.npy,fake
15_02__outside_talking_still_laughing__P2FAY3DR,fake,processed_fake_vectors/15_02__outside_talking_still_laughing__P2FAY3DR.npy,fake
26_27__kitchen_pan__IE9N0ZI9,fake,processed_fake_vectors/26_27__kitchen_pan__IE9N0ZI9.npy,fake
13_25__outside_talking_still_laughing__PBM86HKZ,fake,processed_fake_vectors/13_25__outside_talking_still_laughing__PBM86HKZ.npy,fake
13_02__outside_talking_still_laughing__CP5HFV3K,fake,processed_fake_vectors/13_02__outside_talking_still_laughing__CP5HFV3K.npy,fake
11_02__podium_speech_happy__NZJ1YEWE,fake,processed_fake_vectors/11_02__podium_speech_happy__NZJ1YEWE.npy,fake
04_13__walking_outside_cafe_disgusted__00T3UYOR,fake,processed_fake_vectors/04_13__walking_outside_cafe_disgusted__00T3UYOR.npy,fake
04_07__podium_speech_happy__M2NBCLFR,fake,processed_fake_vectors/04_07__podium_speech_happy__M2NBCLFR.npy,fake
15_02__outside_talking_still_laughing__MCRFMYAE,fake,processed_fake_vectors/15_02__outside_talking_still_laughing__MCRFMYAE.npy,fake
03_06__walking_down_indoor_hall_disgust__1IXGY2FK,fake,processed_fake_vectors/03_06__walking_down_indoor_hall_disgust__1IXGY2FK.npy,fake
03_14__podium_speech_happy__7JPPCV50,fake,processed_fake_vectors/03_14__podium_speech_happy__7JPPCV50.npy,fake
23_10__walk_down_hall_angry__ZHJO34DY,fake,processed_fake_vectors/23_10__walk_down_hall_angry__ZHJO34DY.npy,fake
07_14__walking_down_street_outside_angry__VOX29AK0,fake,processed_fake_vectors/07_14__walking_down_street_outside_angry__VOX29AK0.npy,fake
02_15__kitchen_still__I8G2LWD1,fake,processed_fake_vectors/02_15__kitchen_still__I8G2LWD1.npy,fake
09_21__talking_against_wall__LBQF8ZN1,fake,processed_fake_vectors/09_21__talking_against_wall__LBQF8ZN1.npy,fake
25_12__walking_outside_cafe_disgusted__FQE07ND1,fake,processed_fake_vectors/25_12__walking_outside_cafe_disgusted__FQE07ND1.npy,fake
07_20__walk_down_hall_angry__KV6Q7D6C,fake,processed_fake_vectors/07_20__walk_down_hall_angry__KV6Q7D6C.npy,fake
06_14__talking_angry_couch__8U9ULZDT,fake,processed_fake_vectors/06_14__talking_angry_couch__8U9ULZDT.npy,fake
18_27__kitchen_pan__BSOLX3SI,fake,processed_fake_vectors/18_27__kitchen_pan__BSOLX3SI.npy,fake
14_02__walking_and_outside_surprised__3IUBEKCT,fake,processed_fake_vectors/14_02__walking_and_outside_surprised__3IUBEKCT.npy,fake
13_20__outside_talking_pan_laughing__43KAHOT2,fake,processed_fake_vectors/13_20__outside_talking_pan_laughing__43KAHOT2.npy,fake
04_27__walking_outside_cafe_disgusted__2CCI2ND1,fake,processed_fake_vectors/04_27__walking_outside_cafe_disgusted__2CCI2ND1.npy,fake
14_03__secret_conversation__L0GHYIFS,fake,processed_fake_vectors/14_03__secret_conversation__L0GHYIFS.npy,fake
23_22__walking_down_indoor_hall_disgust__TU7RHG0S,fake,processed_fake_vectors/23_22__walking_down_indoor_hall_disgust__TU7RHG0S.npy,fake
02_27__meeting_serious__QW05XUUZ,fake,processed_fake_vectors/02_27__meeting_serious__QW05XUUZ.npy,fake
01_04__podium_speech_happy__6I623VU9,fake,processed_fake_vectors/01_04__podium_speech_happy__6I623VU9.npy,fake
11_21__kitchen_still__T7DK03O1,fake,processed_fake_vectors/11_21__kitchen_still__T7DK03O1.npy,fake
23_19__hugging_happy__H4SUVFTL,fake,processed_fake_vectors/23_19__hugging_happy__H4SUVFTL.npy,fake
12_18__hugging_happy__IKH1LBBY,fake,processed_fake_vectors/12_18__hugging_happy__IKH1LBBY.npy,fake
27_25__meeting_serious__GNIMW95Z,fake,processed_fake_vectors/27_25__meeting_serious__GNIMW95Z.npy,fake
03_07__kitchen_pan__WPT3Z2KN,fake,processed_fake_vectors/03_07__kitchen_pan__WPT3Z2KN.npy,fake
19_22__outside_talking_pan_laughing__VK6BF5NV,fake,processed_fake_vectors/19_22__outside_talking_pan_laughing__VK6BF5NV.npy,fake
21_03__outside_talking_still_laughing__YCSEBZO4,fake,processed_fake_vectors/21_03__outside_talking_still_laughing__YCSEBZO4.npy,fake
07_26__outside_talking_pan_laughing__FGNGC2GT,fake,processed_fake_vectors/07_26__outside_talking_pan_laughing__FGNGC2GT.npy,fake
21_09__podium_speech_happy__J7SQKGUR,fake,processed_fake_vectors/21_09__podium_speech_happy__J7SQKGUR.npy,fake
02_07__talking_against_wall__1ZE4HC06,fake,processed_fake_vectors/02_07__talking_against_wall__1ZE4HC06.npy,fake
24_19__walking_outside_cafe_disgusted__GNHYZ84G,fake,processed_fake_vectors/24_19__walking_outside_cafe_disgusted__GNHYZ84G.npy,fake
27_07__walking_down_street_outside_angry__3RH5PR6S,fake,processed_fake_vectors/27_07__walking_down_street_outside_angry__3RH5PR6S.npy,fake
15_03__walking_down_indoor_hall_disgust__OY4I7ZU8,fake,processed_fake_vectors/15_03__walking_down_indoor_hall_disgust__OY4I7ZU8.npy,fake
23_19__outside_talking_still_laughing__D1K19NUP,fake,processed_fake_vectors/23_19__outside_talking_still_laughing__D1K19NUP.npy,fake
20_18__walking_down_indoor_hall_disgust__8BMQOD7S,fake,processed_fake_vectors/20_18__walking_down_indoor_hall_disgust__8BMQOD7S.npy,fake
14_18__outside_talking_still_laughing__6SB2BR0A,fake,processed_fake_vectors/14_18__outside_talking_still_laughing__6SB2BR0A.npy,fake
03_07__walking_outside_cafe_disgusted__F0YYEA5W,fake,processed_fake_vectors/03_07__walking_outside_cafe_disgusted__F0YYEA5W.npy,fake
28_16__podium_speech_happy__ZA8XJIE9,fake,processed_fake_vectors/28_16__podium_speech_happy__ZA8XJIE9.npy,fake
20_01__secret_conversation__6UBMLXK3,fake,processed_fake_vectors/20_01__secret_conversation__6UBMLXK3.npy,fake
15_07__exit_phone_room__UGGRZJ60,fake,processed_fake_vectors/15_07__exit_phone_room__UGGRZJ60.npy,fake
27_25__exit_phone_room__1KU29EUL,fake,processed_fake_vectors/27_25__exit_phone_room__1KU29EUL.npy,fake
19_24__walk_down_hall_angry__QD5K7BP2,fake,processed_fake_vectors/19_24__walk_down_hall_angry__QD5K7BP2.npy,fake
23_19__talking_angry_couch__D1K19NUP,fake,processed_fake_vectors/23_19__talking_angry_couch__D1K19NUP.npy,fake
15_03__exit_phone_room__GZNLO4X9,fake,processed_fake_vectors/15_03__exit_phone_room__GZNLO4X9.npy,fake
18_27__talking_against_wall__NYHE8D0J,fake,processed_fake_vectors/18_27__talking_against_wall__NYHE8D0J.npy,fake
23_22__talking_against_wall__X2ZN5Q31,fake,processed_fake_vectors/23_22__talking_against_wall__X2ZN5Q31.npy,fake
26_20__kitchen_pan__C8GN41DU,fake,processed_fake_vectors/26_20__kitchen_pan__C8GN41DU.npy,fake
19_24__secret_conversation__59PN7WZ2,fake,processed_fake_vectors/19_24__secret_conversation__59PN7WZ2.npy,fake
02_09__hugging_happy__HIH8YA82,fake,processed_fake_vectors/02_09__hugging_happy__HIH8YA82.npy,fake
27_02__walk_down_hall_angry__FV8M8O2C,fake,processed_fake_vectors/27_02__walk_down_hall_angry__FV8M8O2C.npy,fake
13_09__podium_speech_happy__TG55WJXX,fake,processed_fake_vectors/13_09__podium_speech_happy__TG55WJXX.npy,fake
18_12__outside_talking_still_laughing__IKH1LBBY,fake,processed_fake_vectors/18_12__outside_talking_still_laughing__IKH1LBBY.npy,fake
17_05__hugging_happy__YTJYYDO9,fake,processed_fake_vectors/17_05__hugging_happy__YTJYYDO9.npy,fake
05_16__talking_against_wall__U9WZI5LK,fake,processed_fake_vectors/05_16__talking_against_wall__U9WZI5LK.npy,fake
20_01__hugging_happy__FW94AIMJ,fake,processed_fake_vectors/20_01__hugging_happy__FW94AIMJ.npy,fake
14_13__hugging_happy__KMQ3AW6A,fake,processed_fake_vectors/14_13__hugging_happy__KMQ3AW6A.npy,fake
22_10__walk_down_hall_angry__G48B2EQ2,fake,processed_fake_vectors/22_10__walk_down_hall_angry__G48B2EQ2.npy,fake
03_15__exit_phone_room__OY4I7ZU8,fake,processed_fake_vectors/03_15__exit_phone_room__OY4I7ZU8.npy,fake
13_26__walking_down_street_outside_angry__CJALTDKT,fake,processed_fake_vectors/13_26__walking_down_street_outside_angry__CJALTDKT.npy,fake
14_26__podium_speech_happy__ILLP29ZH,fake,processed_fake_vectors/14_26__podium_speech_happy__ILLP29ZH.npy,fake
14_20__walk_down_hall_angry__R7SPX6OK,fake,processed_fake_vectors/14_20__walk_down_hall_angry__R7SPX6OK.npy,fake
16_17__walking_outside_cafe_disgusted__S7UMSIQV,fake,processed_fake_vectors/16_17__walking_outside_cafe_disgusted__S7UMSIQV.npy,fake
22_23__walk_down_hall_angry__NUTQ0HJ5,fake,processed_fake_vectors/22_23__walk_down_hall_angry__NUTQ0HJ5.npy,fake
20_03__outside_talking_pan_laughing__61SVZ2J7,fake,processed_fake_vectors/20_03__outside_talking_pan_laughing__61SVZ2J7.npy,fake
21_15__kitchen_pan__87WSBJP3,fake,processed_fake_vectors/21_15__kitchen_pan__87WSBJP3.npy,fake
20_27__walk_down_hall_angry__LM907ECA,fake,processed_fake_vectors/20_27__walk_down_hall_angry__LM907ECA.npy,fake
14_21__walking_down_street_outside_angry__N0WM4GSV,fake,processed_fake_vectors/14_21__walking_down_street_outside_angry__N0WM4GSV.npy,fake
22_23__walking_and_outside_surprised__TU7RHG0S,fake,processed_fake_vectors/22_23__walking_and_outside_surprised__TU7RHG0S.npy,fake
20_15__outside_talking_pan_laughing__99NHTFBM,fake,processed_fake_vectors/20_15__outside_talking_pan_laughing__99NHTFBM.npy,fake
03_15__secret_conversation__DG8ITQO3,fake,processed_fake_vectors/03_15__secret_conversation__DG8ITQO3.npy,fake
04_07__exit_phone_room__ITC0C48B,fake,processed_fake_vectors/04_07__exit_phone_room__ITC0C48B.npy,fake
03_13__talking_angry_couch__GBYWJW06,fake,processed_fake_vectors/03_13__talking_angry_couch__GBYWJW06.npy,fake
13_02__walking_down_indoor_hall_disgust__CP5HFV3K,fake,processed_fake_vectors/13_02__walking_down_indoor_hall_disgust__CP5HFV3K.npy,fake
16_28__hugging_happy__X5FNCYON,fake,processed_fake_vectors/16_28__hugging_happy__X5FNCYON.npy,fake
17_16__talking_against_wall__S7UMSIQV,fake,processed_fake_vectors/17_16__talking_against_wall__S7UMSIQV.npy,fake
27_02__talking_angry_couch__GVFLSZD5,fake,processed_fake_vectors/27_02__talking_angry_couch__GVFLSZD5.npy,fake
21_09__kitchen_still__JEELOMN2,fake,processed_fake_vectors/21_09__kitchen_still__JEELOMN2.npy,fake
25_20__exit_phone_room__M86GQTHK,fake,processed_fake_vectors/25_20__exit_phone_room__M86GQTHK.npy,fake
22_23__walking_outside_cafe_disgusted__J8JK3NBV,fake,processed_fake_vectors/22_23__walking_outside_cafe_disgusted__J8JK3NBV.npy,fake
06_03__kitchen_still__1IXGY2FK,fake,processed_fake_vectors/06_03__kitchen_still__1IXGY2FK.npy,fake
16_17__exit_phone_room__S7UMSIQV,fake,processed_fake_vectors/16_17__exit_phone_room__S7UMSIQV.npy,fake
23_24__walking_and_outside_surprised__YR5OVD4S,fake,processed_fake_vectors/23_24__walking_and_outside_surprised__YR5OVD4S.npy,fake
15_04__talking_angry_couch__46TJ9IOJ,fake,processed_fake_vectors/15_04__talking_angry_couch__46TJ9IOJ.npy,fake
27_07__kitchen_pan__B5S6XY2L,fake,processed_fake_vectors/27_07__kitchen_pan__B5S6XY2L.npy,fake
10_22__podium_speech_happy__X803B18R,fake,processed_fake_vectors/10_22__podium_speech_happy__X803B18R.npy,fake
06_20__outside_talking_pan_laughing__6SUW7063,fake,processed_fake_vectors/06_20__outside_talking_pan_laughing__6SUW7063.npy,fake
14_01__walking_outside_cafe_disgusted__01YF7VQM,fake,processed_fake_vectors/14_01__walking_outside_cafe_disgusted__01YF7VQM.npy,fake
26_04__exit_phone_room__MS2MLJP1,fake,processed_fake_vectors/26_04__exit_phone_room__MS2MLJP1.npy,fake
26_03__walk_down_hall_angry__WBSXBL82,fake,processed_fake_vectors/26_03__walk_down_hall_angry__WBSXBL82.npy,fake
20_06__kitchen_pan__6SUW7063,fake,processed_fake_vectors/20_06__kitchen_pan__6SUW7063.npy,fake
12_15__walking_and_outside_surprised__N0SRODQD,fake,processed_fake_vectors/12_15__walking_and_outside_surprised__N0SRODQD.npy,fake
25_20__outside_talking_still_laughing__M786RTSM,fake,processed_fake_vectors/25_20__outside_talking_still_laughing__M786RTSM.npy,fake
11_18__walk_down_hall_angry__PT4YKO2R,fake,processed_fake_vectors/11_18__walk_down_hall_angry__PT4YKO2R.npy,fake
06_11__outside_talking_still_laughing__C8C4FW99,fake,processed_fake_vectors/06_11__outside_talking_still_laughing__C8C4FW99.npy,fake
11_18__walk_down_hall_angry__KLKJ9FPE,fake,processed_fake_vectors/11_18__walk_down_hall_angry__KLKJ9FPE.npy,fake
09_13__talking_against_wall__LPT427RY,fake,processed_fake_vectors/09_13__talking_against_wall__LPT427RY.npy,fake
21_09__walking_outside_cafe_disgusted__MDMWQZUP,fake,processed_fake_vectors/21_09__walking_outside_cafe_disgusted__MDMWQZUP.npy,fake
15_18__outside_talking_still_laughing__V5VHLCOW,fake,processed_fake_vectors/15_18__outside_talking_still_laughing__V5VHLCOW.npy,fake
15_02__exit_phone_room__I8G2LWD1,fake,processed_fake_vectors/15_02__exit_phone_room__I8G2LWD1.npy,fake
06_15__talking_against_wall__QRCD27P8,fake,processed_fake_vectors/06_15__talking_against_wall__QRCD27P8.npy,fake
18_15__walking_down_street_outside_angry__V5VHLCOW,fake,processed_fake_vectors/18_15__walking_down_street_outside_angry__V5VHLCOW.npy,fake
18_26__talking_against_wall__AI94QW74,fake,processed_fake_vectors/18_26__talking_against_wall__AI94QW74.npy,fake
03_18__walking_outside_cafe_disgusted__22UBC0BS,fake,processed_fake_vectors/03_18__walking_outside_cafe_disgusted__22UBC0BS.npy,fake
25_27__walking_down_street_outside_angry__1KU29EUL,fake,processed_fake_vectors/25_27__walking_down_street_outside_angry__1KU29EUL.npy,fake
05_28__walking_outside_cafe_disgusted__2DK5X0Y0,fake,processed_fake_vectors/05_28__walking_outside_cafe_disgusted__2DK5X0Y0.npy,fake
03_12__walk_down_hall_angry__D7G6YJON,fake,processed_fake_vectors/03_12__walk_down_hall_angry__D7G6YJON.npy,fake
13_07__walking_down_street_outside_angry__RVQCPCJF,fake,processed_fake_vectors/13_07__walking_down_street_outside_angry__RVQCPCJF.npy,fake
25_18__outside_talking_pan_laughing__SEGFKFJG,fake,processed_fake_vectors/25_18__outside_talking_pan_laughing__SEGFKFJG.npy,fake
06_02__kitchen_pan__O9WOC1KJ,fake,processed_fake_vectors/06_02__kitchen_pan__O9WOC1KJ.npy,fake
03_06__talking_against_wall__OPTNKNYK,fake,processed_fake_vectors/03_06__talking_against_wall__OPTNKNYK.npy,fake
11_01__talking_against_wall__4OJNJLOO,fake,processed_fake_vectors/11_01__talking_against_wall__4OJNJLOO.npy,fake
18_11__walking_down_street_outside_angry__PT4YKO2R,fake,processed_fake_vectors/18_11__walking_down_street_outside_angry__PT4YKO2R.npy,fake
03_15__kitchen_pan__5C1OMK8W,fake,processed_fake_vectors/03_15__kitchen_pan__5C1OMK8W.npy,fake
12_06__hugging_happy__3K21NFNM,fake,processed_fake_vectors/12_06__hugging_happy__3K21NFNM.npy,fake
25_21__podium_speech_happy__NFBISHIN,fake,processed_fake_vectors/25_21__podium_speech_happy__NFBISHIN.npy,fake
20_09__walking_down_indoor_hall_disgust__0IRM5ADD,fake,processed_fake_vectors/20_09__walking_down_indoor_hall_disgust__0IRM5ADD.npy,fake
09_13__outside_talking_still_laughing__NDMHWBT1,fake,processed_fake_vectors/09_13__outside_talking_still_laughing__NDMHWBT1.npy,fake
